,player_name,pitcher,stand,pitch_type,PitchesThrown,TotalPC,%,BatterName,batter
654779,Ryne Nelson,669194,R,CU,3,23,0.13043478260869565,Kyle Higashioka,543309
654780,Ryne Nelson,669194,R,FC,7,23,0.30434782608695654,Kyle Higashioka,543309
654781,Ryne Nelson,669194,R,FF,6,23,0.2608695652173913,Kyle Higashioka,543309
654782,Ryne Nelson,669194,R,SL,5,23,0.21739130434782608,Kyle Higashioka,543309
654783,Ryne Nelson,669194,R,ST,2,23,0.08695652173913043,Kyle Higashioka,543309
654784,Ryne Nelson,669194,L,CH,1,20,0.05,Kyle Isbel,664728
654785,Ryne Nelson,669194,L,CU,2,20,0.1,Kyle Isbel,664728
654786,Ryne Nelson,669194,L,FC,5,20,0.25,Kyle Isbel,664728
654787,Ryne Nelson,669194,L,FF,12,20,0.6,Kyle Isbel,664728
654788,Ryne Nelson,669194,R,CU,1,10,0.1,Kyle Karros,691720
654789,Ryne Nelson,669194,R,FC,3,10,0.3,Kyle Karros,691720
654790,Ryne Nelson,669194,R,FF,3,10,0.3,Kyle Karros,691720
654791,Ryne Nelson,669194,R,SL,3,10,0.3,Kyle Karros,691720
654792,Ryne Nelson,669194,L,CH,7,56,0.125,Kyle Schwarber,656941
654793,Ryne Nelson,669194,L,CU,6,56,0.10714285714285714,Kyle Schwarber,656941
654794,Ryne Nelson,669194,L,FC,10,56,0.17857142857142858,Kyle Schwarber,656941
654795,Ryne Nelson,669194,L,FF,31,56,0.5535714285714286,Kyle Schwarber,656941
654796,Ryne Nelson,669194,L,SL,2,56,0.03571428571428571,Kyle Schwarber,656941
654797,Ryne Nelson,669194,L,CH,8,46,0.17391304347826086,Kyle Tucker,663656
654798,Ryne Nelson,669194,L,CU,4,46,0.08695652173913043,Kyle Tucker,663656
654799,Ryne Nelson,669194,L,FC,2,46,0.043478260869565216,Kyle Tucker,663656
654800,Ryne Nelson,669194,L,FF,27,46,0.5869565217391305,Kyle Tucker,663656
654801,Ryne Nelson,669194,L,SL,5,46,0.10869565217391304,Kyle Tucker,663656
654802,Ryne Nelson,669194,L,CH,9,40,0.225,LaMonte Wade Jr.,664774
654803,Ryne Nelson,669194,L,CU,1,40,0.025,LaMonte Wade Jr.,664774
654804,Ryne Nelson,669194,L,FC,4,40,0.1,LaMonte Wade Jr.,664774
654805,Ryne Nelson,669194,L,FF,26,40,0.65,LaMonte Wade Jr.,664774
654806,Ryne Nelson,669194,R,CU,1,20,0.05,Lane Thomas,657041
654807,Ryne Nelson,669194,R,FC,2,20,0.1,Lane Thomas,657041
654808,Ryne Nelson,669194,R,FF,14,20,0.7,Lane Thomas,657041
654809,Ryne Nelson,669194,R,SL,3,20,0.15,Lane Thomas,657041
654810,Ryne Nelson,669194,L,CH,9,22,0.4090909090909091,Lars Nootbaar,663457
654811,Ryne Nelson,669194,L,CU,2,22,0.09090909090909091,Lars Nootbaar,663457
654812,Ryne Nelson,669194,L,FC,2,22,0.09090909090909091,Lars Nootbaar,663457
654813,Ryne Nelson,669194,L,FF,8,22,0.36363636363636365,Lars Nootbaar,663457
654814,Ryne Nelson,669194,L,SL,1,22,0.045454545454545456,Lars Nootbaar,663457
654815,Ryne Nelson,669194,R,CU,1,9,0.1111111111111111,Lenyn Sosa,672820
654816,Ryne Nelson,669194,R,FC,3,9,0.3333333333333333,Lenyn Sosa,672820
654817,Ryne Nelson,669194,R,FF,3,9,0.3333333333333333,Lenyn Sosa,672820
654818,Ryne Nelson,669194,R,SL,2,9,0.2222222222222222,Lenyn Sosa,672820
654819,Ryne Nelson,669194,R,FF,5,6,0.8333333333333334,Leo Jimenez,677870
654820,Ryne Nelson,669194,R,SL,1,6,0.16666666666666666,Leo Jimenez,677870
654821,Ryne Nelson,669194,L,CU,2,10,0.2,Leody Taveras,665750
654822,Ryne Nelson,669194,L,FC,3,10,0.3,Leody Taveras,665750
654823,Ryne Nelson,669194,L,FF,4,10,0.4,Leody Taveras,665750
654824,Ryne Nelson,669194,L,SL,1,10,0.1,Leody Taveras,665750
654825,Ryne Nelson,669194,R,FC,7,9,0.7777777777777778,Logan O'Hoppe,681351
654826,Ryne Nelson,669194,R,FF,2,9,0.2222222222222222,Logan O'Hoppe,681351
654827,Ryne Nelson,669194,L,CH,3,46,0.06521739130434782,Luis Arraez,650333
654828,Ryne Nelson,669194,L,CU,9,46,0.1956521739130435,Luis Arraez,650333
654829,Ryne Nelson,669194,L,FC,2,46,0.043478260869565216,Luis Arraez,650333
654830,Ryne Nelson,669194,L,FF,31,46,0.6739130434782609,Luis Arraez,650333
654831,Ryne Nelson,669194,L,SL,1,46,0.021739130434782608,Luis Arraez,650333
654832,Ryne Nelson,669194,R,FF,5,9,0.5555555555555556,Luis Campusano,669134
654833,Ryne Nelson,669194,R,SL,4,9,0.4444444444444444,Luis Campusano,669134
654834,Ryne Nelson,669194,L,CH,12,38,0.3157894736842105,Luis Garcia,671277
654835,Ryne Nelson,669194,L,CU,4,38,0.10526315789473684,Luis Garcia,671277
654836,Ryne Nelson,669194,L,FC,3,38,0.07894736842105263,Luis Garcia,671277
654837,Ryne Nelson,669194,L,FF,18,38,0.47368421052631576,Luis Garcia,671277
654838,Ryne Nelson,669194,L,SL,1,38,0.02631578947368421,Luis Garcia,671277
654839,Ryne Nelson,669194,L,CU,1,5,0.2,Luis Guillorme,641645
654840,Ryne Nelson,669194,L,FF,4,5,0.8,Luis Guillorme,641645
654841,Ryne Nelson,669194,R,CU,1,27,0.037037037037037035,Luis Matos,682641
654842,Ryne Nelson,669194,R,FC,9,27,0.3333333333333333,Luis Matos,682641
654843,Ryne Nelson,669194,R,FF,8,27,0.2962962962962963,Luis Matos,682641
654844,Ryne Nelson,669194,R,SL,9,27,0.3333333333333333,Luis Matos,682641
654845,Ryne Nelson,669194,L,CH,4,21,0.19047619047619047,Luis Rengifo,650859
654846,Ryne Nelson,669194,L,CU,2,21,0.09523809523809523,Luis Rengifo,650859
654847,Ryne Nelson,669194,L,FC,2,21,0.09523809523809523,Luis Rengifo,650859
654848,Ryne Nelson,669194,L,FF,13,21,0.6190476190476191,Luis Rengifo,650859
654849,Ryne Nelson,669194,R,FC,2,32,0.0625,Luis Robert,673357
654850,Ryne Nelson,669194,R,FF,20,32,0.625,Luis Robert,673357
654851,Ryne Nelson,669194,R,SL,10,32,0.3125,Luis Robert,673357
654852,Ryne Nelson,669194,R,FC,3,4,0.75,Luis Torrens,620443
654853,Ryne Nelson,669194,R,SL,1,4,0.25,Luis Torrens,620443
654854,Ryne Nelson,669194,R,CU,1,9,0.1111111111111111,Luis Urias,649966
654855,Ryne Nelson,669194,R,FC,4,9,0.4444444444444444,Luis Urias,649966
654856,Ryne Nelson,669194,R,FF,1,9,0.1111111111111111,Luis Urias,649966
654857,Ryne Nelson,669194,R,SL,3,9,0.3333333333333333,Luis Urias,649966
654858,Ryne Nelson,669194,R,CU,2,8,0.25,Luisangel Acuna,682668
654859,Ryne Nelson,669194,R,FF,5,8,0.625,Luisangel Acuna,682668
654860,Ryne Nelson,669194,R,SL,1,8,0.125,Luisangel Acuna,682668
654861,Ryne Nelson,669194,R,FC,4,5,0.8,Luke Keaschall,807712
654862,Ryne Nelson,669194,R,FF,1,5,0.2,Luke Keaschall,807712
654863,Ryne Nelson,669194,R,CU,3,21,0.14285714285714285,Maikel Garcia,672580
654864,Ryne Nelson,669194,R,FC,5,21,0.23809523809523808,Maikel Garcia,672580
654865,Ryne Nelson,669194,R,FF,11,21,0.5238095238095238,Maikel Garcia,672580
654866,Ryne Nelson,669194,R,SL,2,21,0.09523809523809523,Maikel Garcia,672580
654867,Ryne Nelson,669194,R,CH,3,114,0.02631578947368421,Manny Machado,592518
654868,Ryne Nelson,669194,R,CU,3,114,0.02631578947368421,Manny Machado,592518
654869,Ryne Nelson,669194,R,FC,8,114,0.07017543859649122,Manny Machado,592518
654870,Ryne Nelson,669194,R,FF,67,114,0.5877192982456141,Manny Machado,592518
654871,Ryne Nelson,669194,R,SL,30,114,0.2631578947368421,Manny Machado,592518
654872,Ryne Nelson,669194,R,ST,3,114,0.02631578947368421,Manny Machado,592518
654873,Ryne Nelson,669194,R,FC,6,40,0.15,Marcell Ozuna,542303
654874,Ryne Nelson,669194,R,FF,26,40,0.65,Marcell Ozuna,542303
654875,Ryne Nelson,669194,R,SL,8,40,0.2,Marcell Ozuna,542303
654876,Ryne Nelson,669194,R,FF,5,11,0.45454545454545453,Marco Luciano,682617
654877,Ryne Nelson,669194,R,SL,6,11,0.5454545454545454,Marco Luciano,682617
654878,Ryne Nelson,669194,R,FC,2,17,0.11764705882352941,Marcus Semien,543760
654879,Ryne Nelson,669194,R,FF,11,17,0.6470588235294118,Marcus Semien,543760
654880,Ryne Nelson,669194,R,SL,4,17,0.23529411764705882,Marcus Semien,543760
654881,Ryne Nelson,669194,R,CU,1,15,0.06666666666666667,Mark Canha,592192
654882,Ryne Nelson,669194,R,FC,6,15,0.4,Mark Canha,592192
654883,Ryne Nelson,669194,R,FF,7,15,0.4666666666666667,Mark Canha,592192
654884,Ryne Nelson,669194,R,SL,1,15,0.06666666666666667,Mark Canha,592192
654885,Ryne Nelson,669194,R,CU,3,29,0.10344827586206896,Mark Vientos,668901
654886,Ryne Nelson,669194,R,FC,1,29,0.034482758620689655,Mark Vientos,668901
654887,Ryne Nelson,669194,R,FF,18,29,0.6206896551724138,Mark Vientos,668901
654888,Ryne Nelson,669194,R,SL,7,29,0.2413793103448276,Mark Vientos,668901
654889,Ryne Nelson,669194,L,CU,5,23,0.21739130434782608,Masataka Yoshida,807799
654890,Ryne Nelson,669194,L,FC,5,23,0.21739130434782608,Masataka Yoshida,807799
654891,Ryne Nelson,669194,L,FF,13,23,0.5652173913043478,Masataka Yoshida,807799
654892,Ryne Nelson,669194,R,FC,8,19,0.42105263157894735,Masyn Winn,691026
654893,Ryne Nelson,669194,R,FF,8,19,0.42105263157894735,Masyn Winn,691026
654894,Ryne Nelson,669194,R,SL,2,19,0.10526315789473684,Masyn Winn,691026
654895,Ryne Nelson,669194,R,ST,1,19,0.05263157894736842,Masyn Winn,691026
654896,Ryne Nelson,669194,L,CU,2,10,0.2,Matt Beaty,607461
654897,Ryne Nelson,669194,L,FF,8,10,0.8,Matt Beaty,607461
654898,Ryne Nelson,669194,L,CH,3,19,0.15789473684210525,Matt Carpenter,572761
654899,Ryne Nelson,669194,L,CU,1,19,0.05263157894736842,Matt Carpenter,572761
654900,Ryne Nelson,669194,L,FC,1,19,0.05263157894736842,Matt Carpenter,572761
654901,Ryne Nelson,669194,L,FF,13,19,0.6842105263157895,Matt Carpenter,572761
654902,Ryne Nelson,669194,L,SL,1,19,0.05263157894736842,Matt Carpenter,572761
654903,Ryne Nelson,669194,R,FC,10,30,0.3333333333333333,Matt Chapman,656305
654904,Ryne Nelson,669194,R,FF,17,30,0.5666666666666667,Matt Chapman,656305
654905,Ryne Nelson,669194,R,SL,3,30,0.1,Matt Chapman,656305
654906,Ryne Nelson,669194,R,CU,1,15,0.06666666666666667,Matt McLain,680574
654907,Ryne Nelson,669194,R,FF,6,15,0.4,Matt McLain,680574
654908,Ryne Nelson,669194,R,SL,8,15,0.5333333333333333,Matt McLain,680574
654909,Ryne Nelson,669194,L,CH,4,51,0.0784313725490196,Matt Olson,621566
654910,Ryne Nelson,669194,L,CU,7,51,0.13725490196078433,Matt Olson,621566
654911,Ryne Nelson,669194,L,FC,6,51,0.11764705882352941,Matt Olson,621566
654912,Ryne Nelson,669194,L,FF,32,51,0.6274509803921569,Matt Olson,621566
654913,Ryne Nelson,669194,L,SL,2,51,0.0392156862745098,Matt Olson,621566
654914,Ryne Nelson,669194,R,FC,1,5,0.2,Matt Shaw,807713
654915,Ryne Nelson,669194,R,FF,4,5,0.8,Matt Shaw,807713
654916,Ryne Nelson,669194,L,CH,4,7,0.5714285714285714,Matt Thaiss,642136
654917,Ryne Nelson,669194,L,FF,3,7,0.42857142857142855,Matt Thaiss,642136
654918,Ryne Nelson,669194,R,FC,3,8,0.375,Matt Vierling,663837
654919,Ryne Nelson,669194,R,FF,3,8,0.375,Matt Vierling,663837
654920,Ryne Nelson,669194,R,SL,2,8,0.25,Matt Vierling,663837
654921,Ryne Nelson,669194,L,CH,2,10,0.2,Matt Wallner,670242
654922,Ryne Nelson,669194,L,CU,2,10,0.2,Matt Wallner,670242
654923,Ryne Nelson,669194,L,FC,1,10,0.1,Matt Wallner,670242
654924,Ryne Nelson,669194,L,FF,5,10,0.5,Matt Wallner,670242
654925,Ryne Nelson,669194,R,FF,7,10,0.7,Mauricio Dubon,643289
654926,Ryne Nelson,669194,R,SL,3,10,0.3,Mauricio Dubon,643289
654927,Ryne Nelson,669194,L,CH,3,23,0.13043478260869565,Max Kepler,596146
654928,Ryne Nelson,669194,L,CU,6,23,0.2608695652173913,Max Kepler,596146
654929,Ryne Nelson,669194,L,FC,1,23,0.043478260869565216,Max Kepler,596146
654930,Ryne Nelson,669194,L,FF,13,23,0.5652173913043478,Max Kepler,596146
654931,Ryne Nelson,669194,L,CH,2,59,0.03389830508474576,Max Muncy,571970
654932,Ryne Nelson,669194,L,CU,18,59,0.3050847457627119,Max Muncy,571970
654933,Ryne Nelson,669194,L,FC,4,59,0.06779661016949153,Max Muncy,571970
654934,Ryne Nelson,669194,L,FF,35,59,0.5932203389830508,Max Muncy,571970
654935,Ryne Nelson,669194,R,CU,4,17,0.23529411764705882,Michael A. Taylor,572191
654936,Ryne Nelson,669194,R,FC,1,17,0.058823529411764705,Michael A. Taylor,572191
654937,Ryne Nelson,669194,R,FF,10,17,0.5882352941176471,Michael A. Taylor,572191
654938,Ryne Nelson,669194,R,SL,2,17,0.11764705882352941,Michael A. Taylor,572191
654939,Ryne Nelson,669194,L,CH,5,24,0.20833333333333334,Michael Busch,683737
654940,Ryne Nelson,669194,L,CU,3,24,0.125,Michael Busch,683737
654941,Ryne Nelson,669194,L,FC,3,24,0.125,Michael Busch,683737
654942,Ryne Nelson,669194,L,FF,13,24,0.5416666666666666,Michael Busch,683737
654943,Ryne Nelson,669194,L,CH,13,58,0.22413793103448276,Michael Conforto,624424
654944,Ryne Nelson,669194,L,CU,5,58,0.08620689655172414,Michael Conforto,624424
654945,Ryne Nelson,669194,L,FC,10,58,0.1724137931034483,Michael Conforto,624424
654946,Ryne Nelson,669194,L,FF,29,58,0.5,Michael Conforto,624424
654947,Ryne Nelson,669194,L,SL,1,58,0.017241379310344827,Michael Conforto,624424
654948,Ryne Nelson,669194,L,CH,5,25,0.2,Michael Harris II,671739
654949,Ryne Nelson,669194,L,CU,3,25,0.12,Michael Harris II,671739
654950,Ryne Nelson,669194,L,FC,5,25,0.2,Michael Harris II,671739
654951,Ryne Nelson,669194,L,FF,12,25,0.48,Michael Harris II,671739
654952,Ryne Nelson,669194,R,FF,3,3,1.0,Michael Helman,680737
654953,Ryne Nelson,669194,L,CH,5,25,0.2,Michael Massey,686681
654954,Ryne Nelson,669194,L,CU,1,25,0.04,Michael Massey,686681
654955,Ryne Nelson,669194,L,FC,3,25,0.12,Michael Massey,686681
654956,Ryne Nelson,669194,L,FF,15,25,0.6,Michael Massey,686681
654957,Ryne Nelson,669194,L,SL,1,25,0.04,Michael Massey,686681
654958,Ryne Nelson,669194,L,CH,6,16,0.375,Mickey Moniak,666160
654959,Ryne Nelson,669194,L,FF,8,16,0.5,Mickey Moniak,666160
654960,Ryne Nelson,669194,L,SL,2,16,0.125,Mickey Moniak,666160
654961,Ryne Nelson,669194,R,CU,1,10,0.1,Miguel Amaya,665804
654962,Ryne Nelson,669194,R,FC,2,10,0.2,Miguel Amaya,665804
654963,Ryne Nelson,669194,R,FF,6,10,0.6,Miguel Amaya,665804
654964,Ryne Nelson,669194,R,SL,1,10,0.1,Miguel Amaya,665804
654965,Ryne Nelson,669194,R,FC,3,8,0.375,Miguel Cabrera,408234
654966,Ryne Nelson,669194,R,FF,4,8,0.5,Miguel Cabrera,408234
654967,Ryne Nelson,669194,R,SL,1,8,0.125,Miguel Cabrera,408234
654968,Ryne Nelson,669194,R,CU,1,21,0.047619047619047616,Miguel Rojas,500743
654969,Ryne Nelson,669194,R,FC,6,21,0.2857142857142857,Miguel Rojas,500743
654970,Ryne Nelson,669194,R,FF,11,21,0.5238095238095238,Miguel Rojas,500743
654971,Ryne Nelson,669194,R,SL,3,21,0.14285714285714285,Miguel Rojas,500743
654972,Ryne Nelson,669194,R,CU,2,20,0.1,Miguel Vargas,678246
654973,Ryne Nelson,669194,R,FC,1,20,0.05,Miguel Vargas,678246
654974,Ryne Nelson,669194,R,FF,17,20,0.85,Miguel Vargas,678246
654975,Ryne Nelson,669194,L,CH,4,19,0.21052631578947367,Mike Moustakas,519058
654976,Ryne Nelson,669194,L,CU,2,19,0.10526315789473684,Mike Moustakas,519058
654977,Ryne Nelson,669194,L,FC,2,19,0.10526315789473684,Mike Moustakas,519058
654978,Ryne Nelson,669194,L,FF,10,19,0.5263157894736842,Mike Moustakas,519058
654979,Ryne Nelson,669194,L,SL,1,19,0.05263157894736842,Mike Moustakas,519058
654980,Ryne Nelson,669194,L,CH,3,31,0.0967741935483871,Mike Tauchman,643565
654981,Ryne Nelson,669194,L,CU,3,31,0.0967741935483871,Mike Tauchman,643565
654982,Ryne Nelson,669194,L,FF,24,31,0.7741935483870968,Mike Tauchman,643565
654983,Ryne Nelson,669194,L,SL,1,31,0.03225806451612903,Mike Tauchman,643565
654984,Ryne Nelson,669194,R,CU,1,30,0.03333333333333333,Mike Trout,545361
654985,Ryne Nelson,669194,R,FC,2,30,0.06666666666666667,Mike Trout,545361
654986,Ryne Nelson,669194,R,FF,27,30,0.9,Mike Trout,545361
654987,Ryne Nelson,669194,L,CH,5,36,0.1388888888888889,Mike Yastrzemski,573262
654988,Ryne Nelson,669194,L,CU,7,36,0.19444444444444445,Mike Yastrzemski,573262
654989,Ryne Nelson,669194,L,FC,3,36,0.08333333333333333,Mike Yastrzemski,573262
654990,Ryne Nelson,669194,L,FF,21,36,0.5833333333333334,Mike Yastrzemski,573262
654991,Ryne Nelson,669194,L,CH,1,7,0.14285714285714285,Miles Mastrobuoni,670156
654992,Ryne Nelson,669194,L,FC,2,7,0.2857142857142857,Miles Mastrobuoni,670156
654993,Ryne Nelson,669194,L,FF,4,7,0.5714285714285714,Miles Mastrobuoni,670156
654994,Ryne Nelson,669194,R,FC,1,6,0.16666666666666666,Mitch Haniger,571745
654995,Ryne Nelson,669194,R,FF,2,6,0.3333333333333333,Mitch Haniger,571745
654996,Ryne Nelson,669194,R,SL,3,6,0.5,Mitch Haniger,571745
654997,Ryne Nelson,669194,R,CU,3,57,0.05263157894736842,Mookie Betts,605141
654998,Ryne Nelson,669194,R,FC,8,57,0.14035087719298245,Mookie Betts,605141
654999,Ryne Nelson,669194,R,FF,38,57,0.6666666666666666,Mookie Betts,605141
655000,Ryne Nelson,669194,R,SL,8,57,0.14035087719298245,Mookie Betts,605141
655001,Ryne Nelson,669194,R,FC,1,4,0.25,Myles Straw,664702
655002,Ryne Nelson,669194,R,FF,1,4,0.25,Myles Straw,664702
655003,Ryne Nelson,669194,R,SL,2,4,0.5,Myles Straw,664702
655004,Ryne Nelson,669194,L,CU,2,4,0.5,Nathan Lukes,664770
655005,Ryne Nelson,669194,L,FF,2,4,0.5,Nathan Lukes,664770
655006,Ryne Nelson,669194,L,CH,2,30,0.06666666666666667,Nathaniel Lowe,663993
655007,Ryne Nelson,669194,L,CU,1,30,0.03333333333333333,Nathaniel Lowe,663993
655008,Ryne Nelson,669194,L,FC,10,30,0.3333333333333333,Nathaniel Lowe,663993
655009,Ryne Nelson,669194,L,FF,17,30,0.5666666666666667,Nathaniel Lowe,663993
655010,Ryne Nelson,669194,R,FF,2,2,1.0,Nick Ahmed,605113
655011,Ryne Nelson,669194,R,FC,2,10,0.2,Nick Allen,669397
655012,Ryne Nelson,669194,R,FF,8,10,0.8,Nick Allen,669397
655013,Ryne Nelson,669194,R,FC,8,42,0.19047619047619047,Nick Castellanos,592206
655014,Ryne Nelson,669194,R,FF,28,42,0.6666666666666666,Nick Castellanos,592206
655015,Ryne Nelson,669194,R,SL,6,42,0.14285714285714285,Nick Castellanos,592206
655016,Ryne Nelson,669194,R,FC,1,3,0.3333333333333333,Nick Fortes,663743
655017,Ryne Nelson,669194,R,SL,2,3,0.6666666666666666,Nick Fortes,663743
655018,Ryne Nelson,669194,R,CU,1,17,0.058823529411764705,Nick Gonzales,693304
655019,Ryne Nelson,669194,R,FC,2,17,0.11764705882352941,Nick Gonzales,693304
655020,Ryne Nelson,669194,R,FF,11,17,0.6470588235294118,Nick Gonzales,693304
655021,Ryne Nelson,669194,R,SL,3,17,0.17647058823529413,Nick Gonzales,693304
655022,Ryne Nelson,669194,R,FF,4,4,1.0,Nick Loftin,679845
655023,Ryne Nelson,669194,L,CH,8,16,0.5,Nick Maton,665155
655024,Ryne Nelson,669194,L,CU,3,16,0.1875,Nick Maton,665155
655025,Ryne Nelson,669194,L,FC,1,16,0.0625,Nick Maton,665155
655026,Ryne Nelson,669194,L,FF,4,16,0.25,Nick Maton,665155
655027,Ryne Nelson,669194,R,FC,1,6,0.16666666666666666,Nick Senzel,669222
655028,Ryne Nelson,669194,R,FF,3,6,0.5,Nick Senzel,669222
655029,Ryne Nelson,669194,R,SL,2,6,0.3333333333333333,Nick Senzel,669222
655030,Ryne Nelson,669194,L,CH,1,18,0.05555555555555555,Nicky Lopez,670032
655031,Ryne Nelson,669194,L,CU,2,18,0.1111111111111111,Nicky Lopez,670032
655032,Ryne Nelson,669194,L,FC,3,18,0.16666666666666666,Nicky Lopez,670032
655033,Ryne Nelson,669194,L,FF,12,18,0.6666666666666666,Nicky Lopez,670032
655034,Ryne Nelson,669194,R,CU,1,32,0.03125,Nico Hoerner,663538
655035,Ryne Nelson,669194,R,FC,4,32,0.125,Nico Hoerner,663538
655036,Ryne Nelson,669194,R,FF,17,32,0.53125,Nico Hoerner,663538
655037,Ryne Nelson,669194,R,SL,10,32,0.3125,Nico Hoerner,663538
655038,Ryne Nelson,669194,R,CU,1,11,0.09090909090909091,Noelvi Marte,682622
655039,Ryne Nelson,669194,R,FF,7,11,0.6363636363636364,Noelvi Marte,682622
655040,Ryne Nelson,669194,R,SL,3,11,0.2727272727272727,Noelvi Marte,682622
655041,Ryne Nelson,669194,R,FC,4,18,0.2222222222222222,Nolan Arenado,571448
655042,Ryne Nelson,669194,R,FF,12,18,0.6666666666666666,Nolan Arenado,571448
655043,Ryne Nelson,669194,R,SL,2,18,0.1111111111111111,Nolan Arenado,571448
655044,Ryne Nelson,669194,L,CH,2,7,0.2857142857142857,Nolan Gorman,669357
655045,Ryne Nelson,669194,L,CU,1,7,0.14285714285714285,Nolan Gorman,669357
655046,Ryne Nelson,669194,L,FF,4,7,0.5714285714285714,Nolan Gorman,669357
655047,Ryne Nelson,669194,L,CH,2,12,0.16666666666666666,Nolan Schanuel,694384
655048,Ryne Nelson,669194,L,CU,2,12,0.16666666666666666,Nolan Schanuel,694384
655049,Ryne Nelson,669194,L,FC,2,12,0.16666666666666666,Nolan Schanuel,694384
655050,Ryne Nelson,669194,L,FF,6,12,0.5,Nolan Schanuel,694384
655051,Ryne Nelson,669194,L,CH,1,3,0.3333333333333333,Oliver Dunn,686554
655052,Ryne Nelson,669194,L,CU,1,3,0.3333333333333333,Oliver Dunn,686554
655053,Ryne Nelson,669194,L,FF,1,3,0.3333333333333333,Oliver Dunn,686554
655054,Ryne Nelson,669194,L,CH,5,36,0.1388888888888889,Oneil Cruz,665833
655055,Ryne Nelson,669194,L,CU,9,36,0.25,Oneil Cruz,665833
655056,Ryne Nelson,669194,L,FC,2,36,0.05555555555555555,Oneil Cruz,665833
655057,Ryne Nelson,669194,L,FF,20,36,0.5555555555555556,Oneil Cruz,665833
655058,Ryne Nelson,669194,R,CH,1,29,0.034482758620689655,Orlando Arcia,606115
655059,Ryne Nelson,669194,R,FC,4,29,0.13793103448275862,Orlando Arcia,606115
655060,Ryne Nelson,669194,R,FF,15,29,0.5172413793103449,Orlando Arcia,606115
655061,Ryne Nelson,669194,R,SL,7,29,0.2413793103448276,Orlando Arcia,606115
655062,Ryne Nelson,669194,R,ST,2,29,0.06896551724137931,Orlando Arcia,606115
655063,Ryne Nelson,669194,L,CU,1,6,0.16666666666666666,Oswaldo Cabrera,665828
655064,Ryne Nelson,669194,L,FC,2,6,0.3333333333333333,Oswaldo Cabrera,665828
655065,Ryne Nelson,669194,L,FF,3,6,0.5,Oswaldo Cabrera,665828
655066,Ryne Nelson,669194,L,CH,10,45,0.2222222222222222,Ozzie Albies,645277
655067,Ryne Nelson,669194,L,CU,7,45,0.15555555555555556,Ozzie Albies,645277
655068,Ryne Nelson,669194,L,FC,8,45,0.17777777777777778,Ozzie Albies,645277
655069,Ryne Nelson,669194,L,FF,20,45,0.4444444444444444,Ozzie Albies,645277
655070,Ryne Nelson,669194,L,CH,16,57,0.2807017543859649,Patrick Bailey,672275
655071,Ryne Nelson,669194,L,CU,5,57,0.08771929824561403,Patrick Bailey,672275
655072,Ryne Nelson,669194,L,FC,5,57,0.08771929824561403,Patrick Bailey,672275
655073,Ryne Nelson,669194,L,FF,31,57,0.543859649122807,Patrick Bailey,672275
655074,Ryne Nelson,669194,R,FC,1,2,0.5,Patrick Wisdom,621550
655075,Ryne Nelson,669194,R,FF,1,2,0.5,Patrick Wisdom,621550
655076,Ryne Nelson,669194,R,CU,3,26,0.11538461538461539,Paul DeJong,657557
655077,Ryne Nelson,669194,R,FC,7,26,0.2692307692307692,Paul DeJong,657557
655078,Ryne Nelson,669194,R,FF,13,26,0.5,Paul DeJong,657557
655079,Ryne Nelson,669194,R,SL,3,26,0.11538461538461539,Paul DeJong,657557
655080,Ryne Nelson,669194,R,CU,2,28,0.07142857142857142,Paul Goldschmidt,502671
655081,Ryne Nelson,669194,R,FC,11,28,0.39285714285714285,Paul Goldschmidt,502671
655082,Ryne Nelson,669194,R,FF,12,28,0.42857142857142855,Paul Goldschmidt,502671
655083,Ryne Nelson,669194,R,SL,3,28,0.10714285714285714,Paul Goldschmidt,502671
655084,Ryne Nelson,669194,R,FF,5,5,1.0,Pedro Pages,686780
655085,Ryne Nelson,669194,R,CU,2,68,0.029411764705882353,Pete Alonso,624413
655086,Ryne Nelson,669194,R,FC,6,68,0.08823529411764706,Pete Alonso,624413
